21ur-11783,1,n.d.
21ur-11784,3,male (score: -5)
21ur-11785,n.d.,male (score: -10)
21ur-11786,69,female (score: 3)
21ur-1179,46,female (score: 3)
21ur-11790,n.d.,male (score: -4)
21ur-11791,n.d.,female (score: 5)
21ur-11792,n.d.,not enriched (score: 0)
21ur-11793,n.d.,not enriched (score: -2)
21ur-11794,n.d.,not enriched (score: -1)
21ur-11795,n.d.,not enriched (score: 0)
21ur-11796,n.d.,male (score: -4)
21ur-11798,n.d.,not enriched (score: -1)
21ur-11799,n.d.,not enriched (score: -1)
21ur-118,133,male (score: -9)
21ur-1180,13,male (score: -4)
21ur-11800,n.d.,female (score: 5)
21ur-11801,n.d.,male (score: -4)
21ur-11802,n.d.,female (score: 5)
21ur-11804,n.d.,not enriched (score: 0)
21ur-11806,n.d.,not enriched (score: 0)
21ur-11807,n.d.,not enriched (score: 0)
21ur-11808,n.d.,not enriched (score: 0)
21ur-11809,n.d.,not enriched (score: -1)
21ur-1181,68,male (score: -3)
21ur-11810,21,n.d.
21ur-11811,0,n.d.
21ur-11812,22,n.d.
21ur-11813,3,n.d.
21ur-11814,80,n.d.
21ur-11816,n.d.,male (score: -7)
21ur-11817,2,not enriched (score: 0)
21ur-11818,4,male (score: -11)
21ur-11819,10,female (score: 4)
21ur-1182,61,male (score: -9)
21ur-11820,8,male (score: -7)
21ur-11822,22,not enriched (score: -1)
21ur-11823,3,male (score: -8)
21ur-11824,2,male (score: -5)
21ur-11825,10,not enriched (score: -1)
21ur-11826,1,not enriched (score: 0)
21ur-11828,5,male (score: -7)
21ur-11829,51,not enriched (score: -2)
21ur-1183,76,male (score: -5)
21ur-11830,6,female (score: 5)
21ur-11831,0,male (score: -8)
21ur-11832,6,female (score: 4)
21ur-11833,3,not enriched (score: 0)
21ur-11834,10,not enriched (score: 0)
21ur-11835,2,not enriched (score: 2)
21ur-11836,1,n.d.
21ur-11837,3,male (score: -14)
21ur-11838,8,not enriched (score: -1)
21ur-11839,0,not enriched (score: -2)
21ur-1184,158,not enriched (score: -1)
21ur-11840,1,male (score: -6)
21ur-11841,2,not enriched (score: 0)
21ur-11842,9,male (score: -6)
21ur-11843,3,male (score: -5)
21ur-11844,53,not enriched (score: 0)
21ur-11845,0,n.d.
21ur-11846,1,not enriched (score: 2)
21ur-11847,45,female (score: 5)
21ur-11848,18,male (score: -5)
21ur-1185,46,male (score: -10)
21ur-11850,1,male (score: -5)
21ur-11851,0,male (score: -8)
21ur-11852,7,n.d.
21ur-11853,6,male (score: -3)
21ur-11854,n.d.,male (score: -3)
21ur-11855,1,female (score: 5)
21ur-11856,1,male (score: -3)
21ur-11857,2,male (score: -3)
21ur-11858,3,not enriched (score: -2)
21ur-11859,3,male (score: -6)
21ur-1186,0,not enriched (score: -2)
21ur-11860,n.d.,not enriched (score: -1)
21ur-11861,12,n.d.
21ur-11862,3,n.d.
21ur-11863,11,not enriched (score: 0)
21ur-11864,8,not enriched (score: 1)
21ur-11865,3,male (score: -3)
21ur-11866,n.d.,not enriched (score: -1)
21ur-11867,n.d.,female (score: 10)
21ur-11868,8,male (score: -6)
21ur-11869,50,n.d.
21ur-1187,65,female (score: 5)
21ur-11870,5,n.d.
21ur-11871,1,not enriched (score: -1)
21ur-11872,1,n.d.
21ur-11873,26,male (score: -7)
21ur-11874,5,male (score: -13)
21ur-11875,0,female (score: 5)
21ur-11876,5,male (score: -8)
21ur-11877,11,female (score: 6)
21ur-11878,7,male (score: -9)
21ur-11879,4,not enriched (score: -2)
21ur-1188,65,male (score: -4)
21ur-11880,46,not enriched (score: 1)
21ur-11881,7,female (score: 4)
21ur-11882,0,male (score: -9)
21ur-11883,0,male (score: -5)
21ur-11884,4,male (score: -10)
21ur-11885,4,female (score: 6)
21ur-11886,0,not enriched (score: -1)
21ur-11887,4,male (score: -7)
21ur-11888,5,male (score: -3)
21ur-11889,7,not enriched (score: -2)
21ur-1189,296,female (score: 3)
21ur-11890,1,n.d.
21ur-11891,2,male (score: -4)
21ur-11892,0,female (score: 8)
21ur-11893,n.d.,female (score: 9)
21ur-11894,3,male (score: -11)
21ur-11895,1,female (score: 13)
21ur-11896,0,female (score: 4)
21ur-11897,1,not enriched (score: 0)
21ur-11899,6,not enriched (score: -2)
21ur-119,937,female (score: 8)
21ur-1190,3,male (score: -14)
21ur-11900,1,male (score: -9)
21ur-11901,3,female (score: 8)
21ur-11902,1,not enriched (score: -1)
21ur-11903,1,female (score: 7)
21ur-11904,4,female (score: 7)
21ur-11905,2,male (score: -5)
21ur-11906,28,male (score: -6)
21ur-11907,0,not enriched (score: -2)
21ur-11908,2,female (score: 6)
21ur-11909,5,n.d.
21ur-1191,6,male (score: -7)
21ur-11910,16,female (score: 8)
21ur-11911,18,male (score: -4)
21ur-11912,1,male (score: -3)
21ur-11913,0,n.d.
21ur-11914,3,not enriched (score: 0)
21ur-11915,28,not enriched (score: -1)
21ur-11916,3,male (score: -3)
21ur-11917,33,male (score: -14)
21ur-11918,0,n.d.
21ur-11919,0,not enriched (score: 0)
21ur-1192,10,male (score: -11)
21ur-11920,2,male (score: -4)
21ur-11921,n.d.,not enriched (score: -2)
21ur-11922,0,not enriched (score: -1)
21ur-11923,5,not enriched (score: 0)
21ur-11924,3,n.d.
21ur-11925,15,not enriched (score: 0)
21ur-11926,31,male (score: -3)
21ur-11927,2,female (score: 6)
21ur-11929,2,male (score: -6)
21ur-1193,595,male (score: -15)
21ur-11930,5,female (score: 4)
21ur-11931,2,not enriched (score: -1)
21ur-11932,3,male (score: -3)
21ur-11934,4,male (score: -7)
21ur-11935,21,male (score: -16)
21ur-11936,79,male (score: -11)
21ur-11937,4,male (score: -4)
21ur-11938,1,male (score: -9)
21ur-11939,3,male (score: -5)
21ur-1194,47,not enriched (score: -1)
21ur-11940,5,male (score: -5)
21ur-11941,20,male (score: -11)
21ur-11942,1,male (score: -6)
21ur-11943,n.d.,male (score: -3)
21ur-11944,6,male (score: -9)
21ur-11945,2,male (score: -5)
21ur-11946,1,male (score: -5)
21ur-11947,151,male (score: -11)
21ur-11948,14,female (score: 5)
21ur-11949,3,n.d.
21ur-1195,22,male (score: -12)
21ur-11950,2,not enriched (score: -1)
21ur-11951,1,n.d.
21ur-11952,14,female (score: 9)
21ur-11953,3,n.d.
21ur-11954,4,not enriched (score: -2)
21ur-11955,1,n.d.
21ur-11957,0,n.d.
21ur-11958,4,male (score: -12)
21ur-11959,0,male (score: -8)
21ur-1196,60,male (score: -7)
21ur-11960,n.d.,male (score: -3)
21ur-11961,35,male (score: -5)
21ur-11962,1,male (score: -4)
21ur-11963,1,male (score: -8)
21ur-11964,0,n.d.
21ur-11965,0,n.d.
21ur-11966,n.d.,not enriched (score: -1)
21ur-11967,2,male (score: -7)
21ur-11968,0,female (score: 9)
21ur-11969,78,n.d.
21ur-1197,104,female (score: 10)
21ur-11970,1,female (score: 7)
21ur-11971,1,male (score: -4)
21ur-11972,0,n.d.
21ur-11973,n.d.,not enriched (score: 0)
21ur-11974,3,female (score: 6)
21ur-11976,18,male (score: -18)
21ur-11977,n.d.,not enriched (score: -1)
21ur-11978,n.d.,female (score: 9)
21ur-11979,0,female (score: 9)
21ur-1198,79,male (score: -7)
21ur-11980,0,not enriched (score: 0)
21ur-11981,3,not enriched (score: -2)
21ur-11982,1,male (score: -7)
21ur-11983,n.d.,not enriched (score: 0)
21ur-11984,0,n.d.
21ur-11985,6,female (score: 3)
21ur-11986,6,male (score: -4)
21ur-11987,6,female (score: 4)
21ur-11988,4,not enriched (score: 0)
21ur-11989,2,n.d.
21ur-1199,38,male (score: -10)
21ur-11990,n.d.,female (score: 9)
21ur-11991,1,female (score: 9)
21ur-11992,2,n.d.
21ur-11993,1,male (score: -3)
21ur-11994,7,female (score: 7)
21ur-11995,2,n.d.
21ur-11996,n.d.,male (score: -4)
21ur-11998,2,not enriched (score: -1)
21ur-11999,1,n.d.
21ur-12,4,male (score: -11)
21ur-120,3,male (score: -19)
21ur-1200,955,female (score: 3)
21ur-12000,n.d.,not enriched (score: 0)
21ur-12001,n.d.,not enriched (score: -1)
21ur-12002,1,male (score: -4)
21ur-12003,n.d.,male (score: -3)
21ur-12004,3,male (score: -3)
21ur-12005,0,not enriched (score: -1)
21ur-12006,n.d.,female (score: 5)
21ur-12007,3,male (score: -6)
21ur-12008,0,not enriched (score: -1)
21ur-12009,5,male (score: -3)
21ur-1201,1,female (score: 9)
21ur-12010,2,female (score: 5)
21ur-12011,0,not enriched (score: -2)
21ur-12012,n.d.,male (score: -5)
21ur-12013,n.d.,not enriched (score: 0)
21ur-12014,1,male (score: -5)
21ur-12015,7,male (score: -8)
21ur-12016,1,male (score: -13)
21ur-12017,0,male (score: -5)
21ur-12018,n.d.,male (score: -9)
21ur-12019,2,not enriched (score: 0)
21ur-1202,30,male (score: -7)
21ur-12020,n.d.,not enriched (score: 0)
21ur-12021,n.d.,not enriched (score: -1)
21ur-12022,12,male (score: -7)
21ur-12023,0,female (score: 8)
21ur-12024,6,female (score: 6)
21ur-12025,0,male (score: -3)
21ur-12026,8,male (score: -3)
21ur-12027,0,male (score: -7)
21ur-12028,n.d.,male (score: -3)
21ur-12029,4,male (score: -8)
21ur-1203,162,not enriched (score: 2)
21ur-12030,12,female (score: 6)
21ur-12031,0,not enriched (score: -2)
21ur-12032,n.d.,not enriched (score: 0)
21ur-12033,4,male (score: -8)
21ur-12034,0,not enriched (score: -1)
21ur-12035,n.d.,not enriched (score: 0)
21ur-12036,2,n.d.
21ur-12037,0,not enriched (score: -2)
21ur-12038,9,male (score: -9)
21ur-12039,n.d.,not enriched (score: 0)
21ur-1204,143,male (score: -5)
21ur-12040,0,male (score: -7)
21ur-12041,6,female (score: 8)
21ur-12042,2,male (score: -6)
21ur-12044,2,not enriched (score: 0)
21ur-12045,n.d.,male (score: -3)
21ur-12046,0,not enriched (score: -2)
21ur-12048,2,male (score: -9)
21ur-12049,1,male (score: -3)
21ur-1205,304,female (score: 3)
21ur-12050,4,male (score: -4)
21ur-12051,0,female (score: 4)
21ur-12052,2,female (score: 8)
21ur-12053,1,male (score: -6)
21ur-12054,3,female (score: 9)
21ur-12055,8,not enriched (score: -2)
21ur-12057,3,female (score: 7)
21ur-12058,8,n.d.
21ur-12059,n.d.,not enriched (score: -2)
21ur-1206,1383,not enriched (score: 1)
21ur-12060,n.d.,not enriched (score: -1)
21ur-12061,1,male (score: -6)
21ur-12062,n.d.,male (score: -8)
21ur-12063,3,not enriched (score: -2)
21ur-12064,3,n.d.
21ur-12065,1,not enriched (score: 2)
21ur-12066,2,n.d.
21ur-12067,1,not enriched (score: 0)
21ur-12068,2,not enriched (score: -1)
21ur-12069,8,not enriched (score: -1)
21ur-1207,61,male (score: -9)
21ur-12070,n.d.,not enriched (score: -2)
21ur-12071,0,n.d.
21ur-12073,3,not enriched (score: 1)
21ur-12074,0,male (score: -5)
21ur-12075,n.d.,male (score: -5)
21ur-12076,0,male (score: -15)
21ur-12077,4,male (score: -3)
21ur-12078,0,n.d.
21ur-12079,18,female (score: 7)
21ur-1208,36,male (score: -8)
21ur-12080,1,not enriched (score: -1)
21ur-12081,n.d.,not enriched (score: 0)
21ur-12082,1,not enriched (score: -2)
21ur-12083,7,not enriched (score: -2)
21ur-12084,3,not enriched (score: -2)
21ur-12085,27,male (score: -10)
21ur-12086,0,not enriched (score: -1)
21ur-12087,n.d.,male (score: -3)
21ur-12088,n.d.,not enriched (score: -2)
21ur-12089,5,female (score: 5)
21ur-1209,5,female (score: 9)
21ur-12090,n.d.,not enriched (score: -1)
21ur-12091,7,not enriched (score: -2)
21ur-12092,1,not enriched (score: 0)
21ur-12093,1,not enriched (score: -1)
21ur-12094,4,not enriched (score: -1)
21ur-12095,5,female (score: 8)
21ur-12096,11,female (score: 9)
21ur-12098,6,male (score: -5)
21ur-12099,38,female (score: 3)
21ur-121,462,not enriched (score: -2)
21ur-1210,202,male (score: -15)
21ur-12100,13,not enriched (score: -1)
21ur-12101,9,female (score: 12)
21ur-12102,0,n.d.
21ur-12103,9,male (score: -7)
21ur-12104,1,n.d.
21ur-12106,3,female (score: 5)
21ur-12107,2,male (score: -4)
21ur-12108,1,female (score: 5)
21ur-12109,1,not enriched (score: -1)
21ur-1211,401,not enriched (score: 2)
21ur-12110,n.d.,male (score: -3)
21ur-12111,n.d.,not enriched (score: 0)
21ur-12112,n.d.,male (score: -3)
21ur-12113,3,male (score: -7)
21ur-12114,3,not enriched (score: 0)
21ur-12115,2,n.d.
21ur-12116,4,n.d.
21ur-12117,0,male (score: -5)
21ur-12118,21,male (score: -9)
21ur-1212,0,not enriched (score: -2)
21ur-12120,1,not enriched (score: 0)
21ur-12121,7,not enriched (score: -2)
21ur-12122,5,not enriched (score: -2)
21ur-12123,0,not enriched (score: -1)
21ur-12124,1,not enriched (score: -2)
21ur-12125,10,male (score: -7)
21ur-12126,n.d.,female (score: 5)
21ur-12127,5,female (score: 5)
21ur-12128,0,male (score: -6)
21ur-12129,0,n.d.
21ur-1213,419,male (score: -5)
21ur-12130,0,n.d.
21ur-12131,8,not enriched (score: 0)
21ur-12132,n.d.,not enriched (score: -1)
21ur-12133,5,male (score: -8)
21ur-12134,3,male (score: -4)
21ur-12135,4,male (score: -5)
21ur-12136,7,n.d.
21ur-12137,3,male (score: -3)
21ur-12138,0,not enriched (score: -2)
21ur-12139,n.d.,not enriched (score: 2)
21ur-1214,n.d.,male (score: -10)
21ur-12140,2,not enriched (score: -1)
21ur-12142,1,not enriched (score: 0)
21ur-12143,3,not enriched (score: -2)
21ur-12144,1,female (score: 5)
21ur-12145,3,male (score: -6)
21ur-12146,4,female (score: 3)
21ur-12147,n.d.,male (score: -3)
21ur-12148,3,female (score: 4)
21ur-12149,0,not enriched (score: -2)
21ur-1215,100,not enriched (score: 2)
21ur-12150,3,male (score: -3)
21ur-12151,0,n.d.
21ur-12152,1,n.d.
21ur-12153,0,male (score: -6)
21ur-12154,2,not enriched (score: -2)
21ur-12155,2,male (score: -12)
21ur-12156,17,not enriched (score: -1)
21ur-12158,n.d.,not enriched (score: -1)
21ur-12159,n.d.,not enriched (score: -2)
21ur-1216,472,n.d.
21ur-12161,6,male (score: -7)
21ur-12163,n.d.,not enriched (score: -1)
21ur-12164,n.d.,male (score: -6)
21ur-12165,n.d.,not enriched (score: -2)
21ur-12166,3,not enriched (score: -1)
21ur-12167,1,female (score: 7)
21ur-12168,1,n.d.
21ur-12169,1,not enriched (score: 0)
21ur-1217,339,male (score: -3)
21ur-12170,1,male (score: -5)
21ur-12171,6,female (score: 6)
21ur-12172,7,not enriched (score: 0)
21ur-12173,n.d.,not enriched (score: -1)
21ur-12174,n.d.,not enriched (score: -2)
21ur-12175,3,female (score: 9)
21ur-12176,0,n.d.
21ur-12177,8,not enriched (score: -1)
21ur-12178,0,not enriched (score: 0)
21ur-12179,0,not enriched (score: 0)
21ur-1218,278,male (score: -5)
21ur-12181,1,not enriched (score: 2)
21ur-12182,13,male (score: -10)
21ur-12183,n.d.,female (score: 3)
21ur-12184,3,male (score: -7)
21ur-12186,2,n.d.
21ur-12187,1,male (score: -3)
21ur-12188,8,male (score: -9)
21ur-12189,0,not enriched (score: 0)
21ur-1219,9,not enriched (score: 0)
21ur-12190,2,n.d.
21ur-12192,0,female (score: 4)
21ur-12195,1,not enriched (score: -2)
21ur-12196,5,not enriched (score: 0)
21ur-12198,n.d.,male (score: -5)
21ur-12199,16,not enriched (score: 0)
21ur-122,8,male (score: -10)
21ur-1220,n.d.,male (score: -5)
21ur-12200,n.d.,not enriched (score: 0)
21ur-12202,1,not enriched (score: 0)
21ur-12203,n.d.,male (score: -3)
21ur-12204,4,n.d.
21ur-12205,n.d.,male (score: -3)
21ur-12206,2,n.d.
21ur-12207,1,male (score: -10)
21ur-12209,8,male (score: -5)
21ur-1221,6,male (score: -5)
21ur-12210,2,male (score: -8)
21ur-12211,n.d.,female (score: 5)
21ur-12212,0,n.d.
21ur-12213,8,not enriched (score: -2)
21ur-12214,1,male (score: -8)
21ur-12215,1,n.d.
21ur-12219,0,female (score: 9)
21ur-1222,676,not enriched (score: 2)
21ur-12220,n.d.,male (score: -5)
21ur-12221,n.d.,male (score: -5)
21ur-12222,1,female (score: 4)
21ur-12223,0,not enriched (score: -2)
21ur-12224,n.d.,not enriched (score: 0)
21ur-12225,1,male (score: -7)
21ur-12227,n.d.,male (score: -5)
21ur-12228,1,male (score: -3)
21ur-12229,n.d.,not enriched (score: -1)
21ur-1223,11,n.d.
21ur-12230,n.d.,not enriched (score: -1)
21ur-12231,1,n.d.
21ur-12232,0,n.d.
21ur-12233,0,not enriched (score: 0)
21ur-12234,2,female (score: 4)
21ur-12235,n.d.,not enriched (score: -1)
21ur-12236,n.d.,female (score: 4)
21ur-12237,0,female (score: 6)
21ur-12238,1,female (score: 5)
21ur-12239,10,not enriched (score: 0)
21ur-1224,1,female (score: 4)
21ur-12240,1,male (score: -5)
21ur-12241,3,male (score: -3)
21ur-12244,n.d.,male (score: -7)
21ur-12245,1,not enriched (score: -2)
21ur-12246,n.d.,female (score: 4)
21ur-12247,n.d.,female (score: 6)
21ur-12248,2,not enriched (score: -1)
21ur-12249,0,male (score: -3)
21ur-1225,18,male (score: -10)
21ur-12252,n.d.,not enriched (score: 0)
21ur-12253,n.d.,not enriched (score: 0)
21ur-12254,0,not enriched (score: -1)
21ur-12255,11,not enriched (score: -1)
21ur-12256,32,n.d.
21ur-12257,n.d.,not enriched (score: -2)
21ur-12259,n.d.,not enriched (score: 0)
21ur-1226,33,not enriched (score: 0)
21ur-12261,1,male (score: -5)
21ur-12262,n.d.,male (score: -4)
21ur-12263,0,male (score: -3)
21ur-12264,3,female (score: 6)
21ur-12265,4,n.d.
21ur-12266,3,not enriched (score: 2)
21ur-12267,8,male (score: -8)
21ur-12268,n.d.,male (score: -3)
21ur-12269,n.d.,female (score: 4)
21ur-1227,72,male (score: -11)
21ur-12270,1,not enriched (score: 0)
21ur-12271,n.d.,female (score: 9)
21ur-12272,1,male (score: -8)
21ur-12273,2,not enriched (score: 0)
21ur-12274,6,male (score: -7)
21ur-12275,0,not enriched (score: -1)
21ur-12276,1,not enriched (score: -1)
21ur-12277,2,male (score: -6)
21ur-12278,2,male (score: -5)
21ur-12279,n.d.,not enriched (score: 0)
21ur-1228,5,male (score: -6)
21ur-12280,1,female (score: 5)
21ur-12281,n.d.,female (score: 5)
21ur-12282,0,not enriched (score: -2)
21ur-12283,0,male (score: -7)
21ur-12285,1,n.d.
21ur-12286,n.d.,female (score: 4)
21ur-12287,2,n.d.
21ur-12289,0,female (score: 8)
21ur-1229,30,male (score: -9)
21ur-12290,0,not enriched (score: -2)
21ur-12291,1,not enriched (score: 0)
21ur-12292,20,not enriched (score: -1)
21ur-12293,n.d.,male (score: -5)
21ur-12294,1,not enriched (score: -1)
21ur-12295,0,n.d.
21ur-12296,4,male (score: -7)
21ur-12299,1,not enriched (score: 0)
21ur-123,2,male (score: -6)
21ur-1230,195,female (score: 3)
21ur-12300,18,n.d.
21ur-12301,4,male (score: -7)
21ur-12302,1,male (score: -4)
21ur-12303,0,male (score: -7)
21ur-12304,3,male (score: -6)
21ur-12305,n.d.,male (score: -5)
21ur-12306,60,male (score: -9)
21ur-12307,2,male (score: -5)
21ur-12308,n.d.,female (score: 7)
21ur-1231,32,male (score: -10)
21ur-12310,4,male (score: -6)
21ur-12311,1,n.d.
21ur-12312,n.d.,not enriched (score: -1)
21ur-12313,4,female (score: 7)
21ur-12314,1,n.d.
21ur-12315,7,male (score: -13)
21ur-12316,5,not enriched (score: -2)
21ur-12317,0,not enriched (score: -1)
21ur-12318,22,not enriched (score: -1)
21ur-12319,1,n.d.
21ur-1232,83,not enriched (score: 2)
21ur-12320,4,not enriched (score: 0)
21ur-12321,4,male (score: -9)
21ur-12322,2,n.d.
21ur-12323,n.d.,not enriched (score: -1)
21ur-12324,5,female (score: 3)
21ur-12325,0,not enriched (score: -2)
21ur-12326,2,male (score: -3)
21ur-12327,1,female (score: 7)
21ur-12328,2,male (score: -9)
21ur-1233,560,male (score: -3)
21ur-12331,1,not enriched (score: -1)
21ur-12332,1,male (score: -5)
21ur-12333,1,not enriched (score: -1)
21ur-12335,0,male (score: -6)
21ur-12336,1,male (score: -3)
21ur-12337,8,male (score: -4)
21ur-12338,n.d.,not enriched (score: -1)
21ur-12339,n.d.,female (score: 4)
21ur-1234,12,not enriched (score: 0)
21ur-12340,0,n.d.
21ur-12341,n.d.,not enriched (score: 0)
21ur-12342,1,male (score: -3)
21ur-12343,0,not enriched (score: 0)
21ur-12344,1,male (score: -8)
21ur-12345,n.d.,not enriched (score: -1)
21ur-12346,16,male (score: -12)
21ur-12348,n.d.,not enriched (score: -1)
21ur-12349,0,female (score: 9)
21ur-1235,17,male (score: -9)
21ur-12350,0,not enriched (score: 0)
21ur-12351,6,not enriched (score: -2)
21ur-12352,5,not enriched (score: -1)
21ur-12353,1,not enriched (score: -2)
21ur-12354,17,female (score: 8)
21ur-12355,10,not enriched (score: 0)
21ur-12356,8,n.d.
21ur-12358,0,male (score: -10)
21ur-12359,2,male (score: -6)
21ur-1236,155,not enriched (score: -2)
21ur-12360,n.d.,not enriched (score: -2)
21ur-12361,n.d.,male (score: -4)
21ur-12362,1,n.d.
21ur-12363,0,n.d.
21ur-12364,n.d.,not enriched (score: -1)
21ur-12365,1,not enriched (score: -2)
21ur-12366,1,male (score: -11)
21ur-12367,n.d.,not enriched (score: -1)
21ur-12368,3,male (score: -5)
21ur-1237,86,not enriched (score: 0)
21ur-12370,2,male (score: -8)
21ur-12371,2,female (score: 7)
21ur-12372,2,not enriched (score: -1)
21ur-12373,0,male (score: -3)
21ur-12374,n.d.,not enriched (score: -1)
21ur-12375,n.d.,not enriched (score: 0)
21ur-12376,n.d.,male (score: -3)
21ur-12377,20,female (score: 4)
21ur-12378,3,not enriched (score: 1)
21ur-12379,5,male (score: -4)
21ur-1238,236,not enriched (score: 0)
21ur-12380,n.d.,not enriched (score: 0)
21ur-12381,4,not enriched (score: 0)
21ur-12382,1,not enriched (score: -1)
21ur-12383,7,male (score: -11)
21ur-12385,18,n.d.
21ur-12386,n.d.,not enriched (score: -1)
21ur-12387,1,female (score: 9)
21ur-12388,1,male (score: -7)
21ur-12389,27,male (score: -6)
21ur-1239,0,not enriched (score: -1)
21ur-12390,2,not enriched (score: 0)
21ur-12391,4,male (score: -10)
21ur-12392,3,female (score: 10)
21ur-12393,2,male (score: -10)
21ur-12394,n.d.,not enriched (score: 0)
21ur-12395,10,male (score: -10)
21ur-12396,0,not enriched (score: -2)
21ur-12397,2,male (score: -4)
21ur-12398,18,not enriched (score: -1)
21ur-12399,2,not enriched (score: -1)
21ur-124,75,not enriched (score: 0)
21ur-1240,58,male (score: -4)
21ur-12400,4,male (score: -9)
21ur-12401,4,male (score: -3)
21ur-12402,2,female (score: 9)
21ur-12404,n.d.,male (score: -3)
21ur-12405,8,male (score: -9)
21ur-12406,0,n.d.
21ur-12408,34,male (score: -3)
21ur-12409,6,male (score: -5)
21ur-1241,69,male (score: -13)
21ur-12410,1,female (score: 4)
21ur-12411,6,female (score: 8)
21ur-12412,1,not enriched (score: -1)
21ur-12413,1,not enriched (score: 0)
21ur-12414,n.d.,not enriched (score: 0)
21ur-12415,1,not enriched (score: -1)
21ur-12416,0,n.d.
21ur-12417,3,not enriched (score: 0)
21ur-12418,2,not enriched (score: 0)
21ur-12419,1,not enriched (score: 0)
21ur-1242,436,not enriched (score: -2)
21ur-12420,0,n.d.
21ur-12421,0,male (score: -4)
21ur-12422,4,n.d.
21ur-12423,1,male (score: -8)
21ur-12424,2,male (score: -3)
21ur-12425,8,not enriched (score: 1)
21ur-12426,2,male (score: -4)
21ur-12427,6,not enriched (score: -2)
21ur-12428,14,not enriched (score: 0)
21ur-12429,21,male (score: -9)
21ur-1243,3,female (score: 3)
21ur-12430,3,not enriched (score: 0)
21ur-12432,10,female (score: 7)
21ur-12433,n.d.,male (score: -8)
21ur-12434,31,male (score: -10)
21ur-12435,3,male (score: -6)
21ur-12436,12,male (score: -3)
21ur-12437,6,not enriched (score: 0)
21ur-12438,10,female (score: 3)
21ur-12439,6,male (score: -7)
21ur-1244,27,male (score: -10)
21ur-12440,6,male (score: -11)
21ur-12441,0,male (score: -3)
21ur-12442,33,male (score: -11)
21ur-12443,7,male (score: -12)
21ur-12444,1,female (score: 4)
21ur-12445,0,not enriched (score: -1)
21ur-12446,9,male (score: -5)
21ur-12447,1,male (score: -6)
21ur-12448,4,male (score: -6)
21ur-12449,3,male (score: -3)
21ur-1245,1061,male (score: -6)
21ur-12450,0,male (score: -6)
21ur-12451,9,not enriched (score: -2)
21ur-12452,n.d.,male (score: -10)
21ur-12453,6,not enriched (score: -2)
21ur-12454,11,male (score: -3)
21ur-12455,n.d.,not enriched (score: -1)
21ur-12456,n.d.,not enriched (score: -1)
21ur-12458,12,male (score: -5)
21ur-12459,4,male (score: -7)
21ur-1246,43,female (score: 4)
21ur-12460,1,not enriched (score: 0)
21ur-12462,9,male (score: -4)
21ur-12463,4,male (score: -9)
21ur-12464,0,male (score: -3)
21ur-12466,21,male (score: -16)
21ur-12467,5,male (score: -4)
21ur-12469,1,male (score: -3)
21ur-1247,54,male (score: -4)
21ur-12470,1,not enriched (score: -2)
21ur-12471,n.d.,not enriched (score: -1)
21ur-12472,7,not enriched (score: 0)
21ur-12473,0,n.d.
21ur-12474,5,male (score: -7)
21ur-12475,n.d.,not enriched (score: -1)
21ur-12476,41,n.d.
21ur-12477,n.d.,not enriched (score: -1)
21ur-12478,5,male (score: -3)
21ur-12479,n.d.,not enriched (score: -1)
21ur-1248,14,not enriched (score: 1)
21ur-12480,1,n.d.
21ur-12482,0,n.d.
21ur-12484,12,male (score: -5)
21ur-12485,n.d.,not enriched (score: 0)
21ur-12486,0,male (score: -7)
21ur-12487,3,male (score: -3)
21ur-12488,1,male (score: -8)
21ur-12489,2,male (score: -9)
21ur-1249,87,female (score: 8)
21ur-12490,n.d.,female (score: 9)
21ur-12491,n.d.,female (score: 8)
21ur-12492,0,not enriched (score: -1)
21ur-12493,23,n.d.
21ur-12494,0,not enriched (score: -1)
21ur-12495,1,n.d.
21ur-12496,1,not enriched (score: -1)
21ur-12497,0,male (score: -5)
21ur-12498,3,n.d.
21ur-125,59,male (score: -15)
21ur-1250,26,female (score: 3)
21ur-12500,n.d.,female (score: 9)
21ur-12501,0,n.d.
21ur-12502,3,male (score: -3)
21ur-12503,1,female (score: 9)
21ur-12504,7,male (score: -11)
21ur-12505,n.d.,not enriched (score: 0)
21ur-12506,0,female (score: 5)
21ur-12507,0,n.d.
21ur-12509,27,not enriched (score: -2)
21ur-1251,31,female (score: 3)
21ur-12510,12,female (score: 4)
21ur-12511,n.d.,not enriched (score: 0)
21ur-12512,1,male (score: -5)
21ur-12513,11,male (score: -11)
21ur-12514,2,male (score: -8)
21ur-12515,1,male (score: -4)
21ur-12516,23,not enriched (score: -1)
21ur-12517,3,male (score: -6)
21ur-12518,4,female (score: 7)
21ur-12519,n.d.,not enriched (score: 0)
21ur-1252,4,female (score: 7)
21ur-12520,2,n.d.
21ur-12521,7,not enriched (score: 0)
21ur-12522,0,n.d.
21ur-12523,25,male (score: -6)
21ur-12524,1,female (score: 9)
21ur-12525,n.d.,not enriched (score: 0)
21ur-12526,0,not enriched (score: -2)
21ur-12527,1,not enriched (score: 0)
21ur-12528,0,female (score: 7)
21ur-12529,3,female (score: 9)
21ur-1253,237,not enriched (score: -1)
21ur-12530,n.d.,not enriched (score: 1)
21ur-12531,1,female (score: 11)
21ur-12532,1,male (score: -9)
21ur-12533,2,n.d.
21ur-12534,n.d.,not enriched (score: -1)
21ur-12535,2,male (score: -4)
